Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,African_American,Asian,Hispanic,Native_American,Other,Female,Misdemeanor,decile_score
1,4,1,0,0,0,0,0,0,1,1,1,7
1,3,1,0,0,1,0,0,0,0,0,1,9
1,3,1,0,1,1,0,0,0,0,1,1,6
0,0,1,0,0,1,0,0,0,0,0,1,5
1,1,0,0,0,0,0,0,0,0,0,0,2
1,10,1,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,1,0,0,0,0,0,0,0,1,1
1,7,1,0,0,1,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,1,3
0,5,0,0,0,1,0,0,0,0,0,0,4
0,0,1,0,1,1,0,0,0,0,0,0,7
0,0,1,0,0,0,0,0,0,0,0,1,5
1,12,1,0,0,1,0,0,0,0,0,0,8
0,4,1,0,0,0,0,0,0,0,1,1,7
0,0,0,0,0,1,0,0,0,0,1,1,1
0,4,0,0,0,1,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,0,0,0,0,5
0,0,1,0,0,0,0,0,0,0,1,1,8
1,18,1,0,0,1,0,0,0,0,0,0,10
0,2,0,0,0,1,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,1,0,0,1,0,0,0,0,1,1,5
0,1,1,0,0,0,0,0,0,0,1,0,6
1,2,1,0,0,1,0,0,0,0,0,0,7
0,0,0,0,0,1,0,0,0,0,1,1,1
0,3,1,0,0,0,0,0,0,0,0,1,5
0,0,0,0,0,0,0,1,0,0,1,0,2
0,0,1,0,0,1,0,0,0,0,1,1,6
0,0,0,0,0,0,0,0,0,0,1,1,2
1,1,1,0,1,0,0,0,0,0,0,0,9
0,0,0,0,1,1,0,0,0,0,0,0,4
0,0,0,1,0,0,0,1,0,0,1,1,1
1,2,0,0,1,1,0,0,0,0,0,1,4
1,0,1,1,0,1,0,0,0,0,0,0,8
1,1,1,0,0,1,0,0,0,0,1,0,5
0,1,0,0,1,1,0,0,0,0,0,1,4
1,3,1,0,0,1,0,0,0,0,0,1,10
1,5,1,0,1,1,0,0,0,0,0,0,9
0,0,0,0,1,0,0,0,0,1,0,1,3
0,0,1,0,1,0,0,0,0,0,1,1,10
1,2,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,1,0,0,1,0,0,1,1,4
1,0,0,0,1,1,0,0,0,0,1,1,4
1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,1,1
1,12,1,0,0,1,0,0,0,0,0,0,9
0,2,1,0,0,1,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,1,1,2
1,8,1,0,0,1,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,1,0,2
0,4,1,1,0,1,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,1,1,2
0,2,0,0,0,0,0,1,0,0,0,1,2
1,9,1,0,0,1,0,0,0,0,0,0,9
0,0,0,1,0,0,0,0,0,0,0,0,3
0,1,1,0,1,1,0,0,0,0,0,1,7
0,1,0,0,0,1,0,0,0,0,1,0,1
0,1,0,1,0,0,0,0,0,0,0,1,2
0,2,1,0,1,0,0,1,0,0,0,0,8
1,21,1,1,0,1,0,0,0,0,1,1,9
0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,3
0,12,0,1,0,1,0,0,0,0,0,0,3
0,3,0,1,0,1,0,0,0,0,0,0,1
0,2,0,0,0,0,0,0,0,0,1,1,3
1,13,0,0,0,0,0,0,0,0,0,0,4
1,0,0,0,1,1,0,0,0,0,0,0,2
0,3,1,0,1,0,0,0,0,0,0,0,5
0,0,0,0,1,1,0,0,0,0,0,0,3
0,1,1,0,0,0,0,0,0,0,0,0,8
0,1,0,0,0,0,0,0,0,0,1,1,1
1,5,0,1,0,1,0,0,0,0,0,0,2
1,2,0,0,0,0,0,0,0,0,0,0,2
1,0,0,0,1,1,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,1,0,0,0,0,0,0,6
1,1,1,0,1,1,0,0,0,0,0,0,9
1,3,1,0,1,1,0,0,0,0,0,0,9
0,1,0,0,1,0,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,1,0,1,1
0,2,1,0,1,1,0,0,0,0,0,0,9
0,0,0,0,0,1,0,0,0,0,1,1,2
1,0,0,1,0,0,0,0,0,0,1,1,4
1,2,0,0,0,0,0,1,0,0,0,1,2
0,1,0,0,0,1,0,0,0,0,0,0,3
0,13,0,1,0,0,0,1,0,0,0,0,3
1,22,1,1,0,1,0,0,0,0,0,0,8
1,0,0,0,0,1,0,0,0,0,0,0,4
0,2,0,0,0,0,0,0,0,0,0,0,2
1,3,1,0,1,0,0,0,0,0,1,0,9
0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,3
1,2,1,0,0,0,0,0,0,0,1,0,5
1,8,0,0,0,1,0,0,0,0,0,0,3
1,0,1,0,1,1,0,0,0,0,0,1,6
0,4,1,0,0,1,0,0,0,0,1,0,7
1,0,1,0,0,0,0,0,0,0,0,0,9
1,7,1,0,0,0,0,0,0,0,0,0,8
1,0,0,0,0,0,0,0,0,1,0,0,2
1,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,1,0,0,0,0,1,1,2
0,3,0,1,0,0,0,0,0,0,0,1,2
1,0,0,0,1,0,0,0,0,0,0,0,4
0,5,0,0,0,1,0,0,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,0,0,3
1,6,1,0,0,1,0,0,0,0,0,1,10
0,1,1,0,1,1,0,0,0,0,1,1,5
0,11,1,0,0,0,0,0,0,0,0,0,10
0,0,1,0,1,0,0,0,0,0,0,0,8
0,2,0,0,0,1,0,0,0,0,1,0,2
1,1,1,1,0,0,0,0,0,0,0,0,6
0,2,0,0,0,0,0,1,0,0,0,0,1
1,17,1,0,0,1,0,0,0,0,0,0,9
0,1,0,1,0,0,0,0,0,0,1,1,2
0,0,1,0,0,0,0,0,0,0,0,0,8
1,0,0,0,0,0,0,0,0,1,1,1,4
1,17,1,1,0,1,0,0,0,0,0,0,8
0,0,1,0,0,1,0,0,0,0,1,1,6
1,3,0,0,0,0,0,0,0,0,0,1,4
1,1,0,0,1,1,0,0,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,0,0,5
0,2,1,0,0,1,0,0,0,0,0,1,5
1,0,1,0,0,0,0,1,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,1,2
1,1,0,0,0,1,0,0,0,0,0,0,4
0,0,1,0,1,1,0,0,0,0,1,0,7
0,1,0,0,1,1,0,0,0,0,1,0,4
0,0,0,0,0,0,0,1,0,0,1,1,3
1,21,1,0,0,1,0,0,0,0,0,0,7
1,18,1,0,0,1,0,0,0,0,0,0,9
1,0,0,0,1,0,0,1,0,0,0,1,4
1,9,1,0,0,1,0,0,0,0,0,0,7
0,1,1,0,1,1,0,0,0,0,0,0,6
1,0,0,0,0,1,0,0,0,0,1,0,3
0,10,1,0,0,1,0,0,0,0,0,1,6
0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,3
1,2,1,0,1,1,0,0,0,0,0,0,9
1,1,0,0,0,0,0,0,0,0,0,0,3
1,1,1,0,0,1,0,0,0,0,0,1,5
0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,1,0,0,0,0,0,1,2
1,3,1,0,1,0,0,0,0,0,0,0,7
0,0,0,0,0,1,0,0,0,0,1,0,3
1,1,1,0,1,1,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,1,0,4
0,2,0,1,0,0,0,0,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,1,0,2
1,4,0,0,1,1,0,0,0,0,1,0,3
0,0,0,0,0,0,0,0,0,0,1,1,1
1,2,1,0,1,1,0,0,0,0,0,0,7
1,4,1,0,0,1,0,0,0,0,1,0,5
0,0,1,0,0,1,0,0,0,0,0,0,5
1,1,0,0,0,0,0,0,0,0,0,1,1
0,3,1,1,0,0,0,0,0,0,0,0,6
0,0,1,0,1,1,0,0,0,0,0,0,5
1,2,1,0,1,1,0,0,0,0,0,0,9
1,3,1,0,0,1,0,0,0,0,0,0,9
0,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,0,0,1,8
0,2,0,1,0,0,0,0,0,0,1,0,2
0,2,0,0,0,0,0,0,0,1,1,0,3
0,0,0,0,1,0,0,0,0,0,0,1,4
1,10,1,0,0,1,0,0,0,0,0,0,6
1,5,1,0,0,1,0,0,0,0,0,0,5
1,4,1,0,1,1,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,1,4
1,6,0,1,0,0,1,0,0,0,1,0,3
0,1,0,0,0,0,0,0,0,0,0,1,2
1,13,1,0,0,1,0,0,0,0,1,0,9
1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,1,0,0,0,0,2
0,4,0,1,0,1,0,0,0,0,0,1,1
0,1,1,0,0,0,0,1,0,0,0,1,5
1,2,0,0,0,1,0,0,0,0,0,0,3
1,0,1,0,1,1,0,0,0,0,1,1,5
1,2,0,0,0,1,0,0,0,0,0,1,4
0,0,0,0,1,1,0,0,0,0,0,0,4
1,20,0,1,0,1,0,0,0,0,0,1,2
0,2,1,0,1,0,0,0,0,0,0,0,6
1,2,1,0,0,0,0,0,0,0,1,0,9
0,6,0,0,0,1,0,0,0,0,1,0,3
1,12,1,1,0,1,0,0,0,0,0,1,8
1,4,0,1,0,1,0,0,0,0,0,0,3
0,8,1,1,0,1,0,0,0,0,0,1,5
0,0,0,0,0,1,0,0,0,0,0,0,2
0,0,0,0,1,0,0,0,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,0,0,2
1,0,0,0,0,1,0,0,0,0,0,1,3
0,2,1,0,0,0,0,0,0,0,0,0,5
0,2,1,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,1,0,0,0,0,1,1,1
0,7,0,0,0,1,0,0,0,0,0,0,4
1,0,0,1,0,1,0,0,0,0,0,1,1
1,5,0,0,0,0,0,0,0,0,0,0,3
1,16,1,0,0,1,0,0,0,0,0,1,9
0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,0,0,1,1,2
0,2,1,0,1,1,0,0,0,0,0,0,7
1,2,0,0,0,0,0,0,0,0,0,0,3
1,0,0,0,0,0,0,1,0,0,0,1,1
1,6,1,0,0,1,0,0,0,0,0,0,10
1,3,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,0,0,0,9
1,0,1,0,1,1,0,0,0,0,0,0,5
0,0,0,0,0,1,0,0,0,0,0,0,3
0,1,1,0,0,1,0,0,0,0,0,0,5
0,2,1,0,0,0,0,0,1,0,0,1,6
1,0,0,0,0,1,0,0,0,0,0,1,2
0,1,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,0,0,1,1
0,9,1,0,0,1,0,0,0,0,1,0,8
1,0,1,0,1,0,0,0,0,0,0,1,5
1,6,0,0,0,1,0,0,0,0,0,1,4
1,2,1,0,1,0,0,0,0,0,0,0,9
1,4,1,0,1,0,0,0,0,0,1,1,9
1,0,0,0,0,0,0,0,0,0,1,1,2
1,8,1,0,0,1,0,0,0,0,0,0,9
0,3,1,0,0,0,0,0,0,0,0,0,7
0,0,0,1,0,0,0,0,0,0,1,1,1
0,0,1,0,0,0,0,1,0,0,0,0,7
0,0,1,0,1,0,0,0,0,0,1,0,5
0,0,0,1,0,0,0,0,0,1,0,0,1
0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,5
1,3,1,0,1,1,0,0,0,0,0,0,7
0,2,0,0,0,1,0,0,0,0,0,0,2
1,11,1,0,0,1,0,0,0,0,0,1,9
0,0,1,0,1,0,0,0,0,0,1,0,5
1,4,1,1,0,0,0,0,0,0,0,1,6
1,15,1,0,0,1,0,0,0,0,0,0,10
1,10,1,0,0,1,0,0,0,0,0,0,5
0,0,1,1,0,0,0,0,0,0,0,0,5
1,3,0,1,0,0,0,0,0,0,0,1,3
1,10,1,1,0,1,0,0,0,0,0,1,7
1,0,0,0,1,1,0,0,0,0,0,0,3
0,9,1,0,0,1,0,0,0,0,0,0,8
0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,1,0,1,1,0,0,0,0,0,1,5
1,2,0,1,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,1,2
0,5,1,0,0,1,0,0,0,0,1,0,7
0,0,0,1,0,0,0,0,0,0,1,1,1
0,2,1,0,0,0,0,0,0,1,0,1,6
1,4,0,0,0,0,0,0,0,0,0,0,3
1,7,0,0,0,1,0,0,0,0,0,0,4
1,3,1,0,0,1,0,0,0,0,0,0,10
0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,2
0,1,0,1,0,1,0,0,0,0,0,0,1
0,3,1,0,0,1,0,0,0,0,0,1,9
1,1,0,0,0,1,0,0,0,0,0,0,4
0,8,1,1,0,0,0,1,0,0,0,0,7
0,1,0,0,1,0,0,0,0,0,0,0,4
1,0,1,0,1,1,0,0,0,0,1,1,8
0,0,0,0,1,1,0,0,0,0,0,1,4
0,1,0,1,0,0,0,0,0,0,0,1,1
0,4,0,1,0,1,0,0,0,0,0,0,3
0,1,0,0,0,0,0,1,0,0,0,1,2
1,2,1,0,0,0,0,0,0,0,0,0,6
0,1,0,0,0,0,0,1,0,0,0,0,2
1,5,1,0,1,1,0,0,0,0,0,0,6
1,3,1,1,0,1,0,0,0,0,0,0,5
1,6,0,0,0,1,0,0,0,0,0,1,3
0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,0,0,1,0,5
0,2,1,0,0,1,0,0,0,0,1,1,5
0,0,1,0,1,0,0,0,0,0,0,0,5
0,2,0,0,0,0,0,0,0,0,0,0,3
0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,1,2
1,7,1,0,0,1,0,0,0,0,0,0,6
0,4,0,0,0,0,0,1,0,0,0,1,4
1,2,1,0,0,1,0,0,0,0,0,0,8
0,0,0,1,0,0,0,1,0,0,0,0,4
0,1,0,0,0,0,0,0,0,0,1,0,4
1,16,1,0,0,1,0,0,0,0,0,1,8
1,0,0,0,1,0,0,0,0,0,0,1,4
1,1,0,0,0,0,0,1,0,0,1,0,3
0,0,0,1,0,0,0,0,0,1,1,0,1
0,6,0,1,0,1,0,0,0,0,0,0,2
0,0,1,0,0,0,0,0,0,0,0,0,6
1,1,1,0,1,1,0,0,0,0,0,0,6
0,1,1,0,0,1,0,0,0,0,0,0,6
0,1,1,0,1,1,0,0,0,0,0,0,6
0,0,0,1,0,1,0,0,0,0,0,0,1
0,3,0,0,0,0,0,0,0,0,0,1,3
1,0,1,0,0,0,0,0,0,0,0,0,8
1,6,0,0,0,0,0,1,0,0,0,0,2
0,1,1,0,0,1,0,0,0,0,0,0,8
1,7,1,0,0,1,0,0,0,0,0,1,7
1,7,0,0,0,1,0,0,0,0,1,1,3
1,7,1,0,0,1,0,0,0,0,0,0,8
0,3,0,0,0,1,0,0,0,0,0,0,4
1,5,1,0,0,0,0,0,0,0,1,0,5
0,3,0,1,0,1,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,3
1,7,1,0,0,1,0,0,0,0,0,0,6
1,6,0,0,0,0,0,0,0,0,0,0,4
0,3,0,1,0,0,0,0,0,0,0,0,2
1,4,0,0,0,0,0,0,0,0,0,0,4
0,3,1,0,0,1,0,0,0,0,0,1,7
0,1,1,0,0,0,0,1,0,0,0,0,5
0,3,0,0,0,0,0,0,0,0,0,1,4
0,0,0,1,0,0,0,0,0,0,1,1,1
1,6,0,0,0,0,0,0,0,1,0,1,2
0,4,0,0,0,1,0,0,0,0,0,1,3
0,0,0,0,1,1,0,0,0,0,1,1,4
1,2,0,0,0,1,0,0,0,0,0,1,3
1,5,1,0,0,1,0,0,0,0,0,1,8
0,2,0,0,1,0,0,0,0,0,0,0,2
1,2,1,0,1,1,0,0,0,0,1,0,5
0,1,1,0,0,1,0,0,0,0,1,0,7
1,3,1,0,0,1,0,0,0,0,1,0,10
1,0,0,0,1,0,0,0,0,0,0,0,4
1,4,1,0,0,1,0,0,0,0,0,1,6
1,1,0,0,1,0,0,0,0,0,0,0,3
1,8,1,0,0,1,0,0,0,0,0,0,7
0,5,1,0,0,0,0,0,0,0,0,1,5
1,0,0,1,0,0,0,1,0,0,0,0,1
0,13,1,1,0,1,0,0,0,0,0,1,6
0,0,0,0,1,0,0,0,0,0,0,0,2
0,0,0,1,0,0,0,0,0,0,1,1,1
0,0,0,1,0,0,0,0,0,0,1,1,1
0,16,1,1,0,1,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,1,1,2
0,4,0,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,1,0,0,0,0,0,1,3
1,19,1,0,0,1,0,0,0,0,0,1,6
0,0,0,0,0,0,0,0,0,0,0,1,1
0,3,1,0,0,1,0,0,0,0,1,1,10
0,2,1,0,0,0,0,0,0,0,0,0,5
1,3,1,0,1,1,0,0,0,0,0,0,7
0,2,1,0,0,0,0,0,0,0,0,0,5
1,3,1,0,0,1,0,0,0,0,0,0,6
1,20,1,0,0,1,0,0,0,0,0,0,10
0,13,1,0,0,1,0,0,0,0,1,0,8
0,19,1,0,0,1,0,0,0,0,0,1,8
1,31,1,0,0,0,0,0,0,1,0,0,9
0,0,0,1,0,0,0,0,0,1,0,1,1
0,1,0,0,0,1,0,0,0,0,1,0,2
1,9,1,0,0,1,0,0,0,0,0,0,10
1,2,1,0,0,1,0,0,0,0,0,0,6
1,24,1,0,0,1,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,0,1,0,0,0,0,0,1,1,0,1
1,3,0,1,0,0,0,0,0,0,0,0,1
0,5,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,0,0,1,0,0,0,1,1
1,6,1,0,0,0,0,0,0,0,0,0,8
1,2,1,0,1,1,0,0,0,0,0,1,5
0,2,1,0,0,1,0,0,0,0,0,0,7
1,2,0,0,0,0,0,0,0,0,0,1,4
1,3,1,0,1,0,0,0,0,0,0,0,8
0,0,1,0,0,1,0,0,0,0,0,0,5
1,0,0,0,1,0,0,0,0,1,0,0,3
1,19,1,0,0,1,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0,1,1,0,0,0,0,0,0,8
0,0,0,0,0,1,0,0,0,0,0,1,1
1,3,0,0,0,1,0,0,0,0,1,0,2
1,0,1,0,0,0,0,0,0,0,1,0,6
1,0,0,0,0,0,0,0,0,1,0,0,1
1,24,1,0,0,1,0,0,0,0,0,0,10
1,2,1,0,1,1,0,0,0,0,0,0,6
0,2,0,0,0,0,0,0,0,1,0,0,1
1,4,1,0,1,1,0,0,0,0,0,0,10
1,1,1,0,0,1,0,0,0,0,0,1,6
1,0,0,0,0,0,0,0,0,0,1,0,4
1,0,1,0,0,1,0,0,0,0,0,1,5
1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,1,0,0,1,0,0,0,0,0,0,5
1,1,0,0,1,1,0,0,0,0,0,0,4
0,0,1,0,0,1,0,0,0,0,1,0,7
0,0,0,0,0,1,0,0,0,0,0,1,2
0,0,1,0,0,0,0,1,0,0,0,0,5
0,4,0,1,0,0,0,0,0,0,1,1,2
0,2,0,0,0,0,0,0,0,0,1,1,3
1,0,1,0,1,0,0,0,1,0,0,1,6
0,0,0,0,0,0,0,0,0,1,0,0,4
0,1,0,0,1,0,0,0,0,0,0,0,4
1,11,1,0,1,1,0,0,0,0,1,1,9
0,3,0,0,0,0,0,0,0,0,0,0,3
1,4,1,0,0,1,0,0,0,0,0,0,6
0,8,1,1,0,1,0,0,0,0,0,1,7
1,15,1,0,0,1,0,0,0,0,0,0,9
1,2,0,0,1,1,0,0,0,0,0,1,4
1,3,1,0,0,1,0,0,0,0,0,1,6
0,0,1,0,0,1,0,0,0,0,1,0,6
1,5,1,0,0,1,0,0,0,0,0,0,7
1,2,0,0,1,0,0,0,0,0,0,0,3
1,1,0,1,0,0,0,0,0,0,0,0,1
1,2,1,0,1,1,0,0,0,0,0,0,7
0,12,1,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,1,0,0,0,0,1,1
1,0,1,0,1,1,0,0,0,0,0,0,9
0,2,0,1,0,1,0,0,0,0,0,0,3
1,0,1,0,1,1,0,0,0,0,0,1,10
1,17,1,0,0,1,0,0,0,0,0,0,10
0,1,0,1,0,0,0,1,0,0,0,1,1
0,1,0,0,0,0,0,0,0,1,1,0,2
0,2,0,0,0,1,0,0,0,0,1,1,3
1,4,1,0,0,0,0,0,0,0,0,1,6
1,9,1,0,1,0,0,0,0,0,1,1,10
1,1,1,0,1,1,0,0,0,0,0,0,9
0,1,0,1,0,0,0,0,0,0,0,0,2
0,5,1,0,0,1,0,0,0,0,0,1,9
1,0,0,0,0,0,0,0,0,0,0,0,2
1,3,1,0,1,1,0,0,0,0,0,0,7
0,2,0,0,0,0,0,1,0,0,0,1,1
0,0,1,1,0,0,0,0,0,0,1,0,5
0,1,1,0,1,1,0,0,0,0,0,0,7
1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,1,4
0,1,0,0,1,1,0,0,0,0,0,0,4
1,0,1,1,0,1,0,0,0,0,0,0,7
0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,2
0,5,1,0,0,1,0,0,0,0,0,0,6
0,8,1,0,0,1,0,0,0,0,0,1,8
1,0,1,0,1,0,0,0,0,0,0,1,8
0,2,1,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,1,0,0,0,0,1,0,4
1,20,1,0,0,0,0,0,0,0,1,0,10
1,1,0,0,0,1,0,0,0,0,0,0,4
0,5,1,0,0,1,0,0,0,0,0,0,6
0,2,0,0,1,0,0,0,0,1,0,0,4
1,0,1,0,0,0,0,0,0,1,0,0,5
0,1,0,0,0,1,0,0,0,0,1,1,2
0,1,1,0,1,1,0,0,0,0,0,0,5
1,1,1,0,0,0,0,1,0,0,0,0,8
0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,0,1,1,7
0,0,0,0,0,1,0,0,0,0,1,0,3
1,13,1,0,0,1,0,0,0,0,0,0,9
1,13,1,0,0,1,0,0,0,0,0,1,9
1,1,0,0,0,1,0,0,0,0,0,1,2
0,0,1,0,1,1,0,0,0,0,0,0,7
1,5,1,0,0,1,0,0,0,0,0,0,7
1,10,1,0,0,1,0,0,0,0,0,0,8
1,3,1,0,0,0,0,1,0,0,0,1,5
1,3,0,1,0,0,0,0,0,0,0,1,2
1,2,1,0,1,1,0,0,0,0,0,0,6
0,0,0,0,1,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,1,0,0,0,0,1,1,1,4
1,2,1,0,0,0,0,0,0,0,0,0,7
1,4,1,0,0,1,0,0,0,0,0,0,5
0,0,0,1,0,0,0,0,0,0,0,1,1
0,6,0,1,0,1,0,0,0,0,0,1,4
0,1,1,0,1,1,0,0,0,0,0,0,8
1,4,1,0,0,1,0,0,0,0,0,0,6
0,0,1,0,1,0,0,0,0,0,0,0,10
1,0,1,0,1,0,0,0,0,0,0,0,8
1,3,0,0,0,1,0,0,0,0,0,1,4
1,8,1,0,0,1,0,0,0,0,1,0,7
0,1,1,0,0,0,0,0,0,0,0,0,5
1,0,1,0,1,1,0,0,0,0,0,0,8
0,1,1,0,0,1,0,0,0,0,1,1,5
1,0,1,0,1,1,0,0,0,0,1,0,6
0,4,1,1,0,0,0,0,0,0,0,1,8
0,0,1,0,1,0,0,0,0,0,0,0,9
1,0,1,0,1,1,0,0,0,0,0,0,8
0,1,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,1,0,0,0,0,1,0,3
1,11,0,0,0,0,0,0,0,0,0,0,4
0,1,0,0,0,1,0,0,0,0,0,0,2
0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0,0,0,0,0,7
1,1,1,0,1,1,0,0,0,0,0,0,6
0,3,1,0,0,0,0,0,0,0,0,0,5
1,1,1,0,1,1,0,0,0,0,0,0,9
1,0,1,0,0,1,0,0,0,0,0,1,8
0,0,0,0,0,1,0,0,0,0,1,1,1
0,1,1,0,0,1,0,0,0,0,0,0,5
1,7,0,0,0,1,0,0,0,0,0,0,2
1,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1,0,2
1,0,0,0,1,0,0,0,0,0,0,1,3
0,9,1,0,0,1,0,0,0,0,1,1,9
1,3,0,0,0,1,0,0,0,0,0,0,2
1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0,0,0,0,1,0,0,0,0,1
1,6,1,0,0,1,0,0,0,0,0,0,8
0,5,0,1,0,0,0,0,0,0,0,1,1
1,11,1,1,0,1,0,0,0,0,1,0,8
1,2,1,0,1,0,0,1,0,0,0,0,8
0,3,1,0,1,0,0,0,0,0,0,0,5
0,2,1,0,1,0,0,0,0,0,0,1,10
0,0,0,1,0,0,0,0,0,0,1,0,2
0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,1,2
0,0,1,0,1,0,0,0,0,1,1,1,5
0,0,0,1,0,0,0,0,0,0,1,1,1
0,0,1,0,1,0,0,0,0,0,0,1,6
0,8,0,0,0,0,0,0,0,0,0,0,3
1,3,1,0,0,0,0,0,0,0,0,0,7
0,10,1,0,0,0,0,0,0,0,0,0,9
0,1,1,0,0,1,0,0,0,0,0,0,6
0,1,0,0,0,0,0,0,0,0,1,1,3
0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,2
1,9,1,1,0,0,0,0,0,0,0,1,6
1,16,1,0,0,1,0,0,0,0,0,0,9
1,1,1,0,0,1,0,0,0,0,0,0,10
0,0,0,0,0,0,0,1,0,0,1,1,3
0,2,0,0,0,1,0,0,0,0,1,1,2
1,0,0,0,0,1,0,0,0,0,0,1,1
0,2,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,1
1,6,1,0,0,1,0,0,0,0,0,1,10
1,2,0,0,0,1,0,0,0,0,0,0,3
1,4,1,0,1,1,0,0,0,0,0,0,9
1,1,0,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0,0,0,1,0,0,1,1,1
0,6,0,0,0,1,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1,0,1,1
1,11,1,0,0,1,0,0,0,0,0,0,7
0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,1
1,1,0,1,0,1,0,0,0,0,0,1,1
1,11,1,0,0,0,0,0,0,0,0,1,6
0,1,0,0,1,1,0,0,0,0,1,0,3
1,26,1,1,0,0,0,0,0,0,0,0,7
1,2,0,1,0,0,0,0,0,0,0,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1
